Time,Finger_Flexor,Force
00:10.5,0.007191143,6.829363346
00:10.5,0.007970923,6.829363346
00:10.5,0.012646743,6.829363346
00:10.5,0.01020876,6.829363346
00:10.5,0.008001937,6.61522913
00:10.5,-0.002902737,6.61522913
00:10.5,-0.00468548,6.61522913
00:10.5,-0.005134693,6.61522913
00:10.5,-0.004642188,6.61522913
00:10.5,0.0009384,6.61522913
00:10.5,0.004671579,6.61522913
00:10.5,-0.006507162,6.61522913
00:10.5,-0.007801019,6.61522913
00:10.5,-0.002809684,6.61522913
00:10.5,-0.007764113,6.61522913
00:10.5,-0.004791896,6.61522913
00:10.5,0.007338308,6.61522913
00:10.5,0.006045984,6.61522913
00:10.5,0.014517558,6.61522913
00:10.6,0.023562621,6.61522913
00:10.6,0.022908792,6.61522913
00:10.6,0.016074695,6.61522913
00:10.6,0.010300757,6.61522913
00:10.6,0.00550581,6.61522913
00:10.6,-0.002861932,6.61522913
00:10.6,0.005201362,6.61522913
00:10.6,0.004570615,6.61522913
00:10.6,-0.00590399,6.61522913
00:10.6,-0.003553777,6.40109539
00:10.6,-0.007003188,6.40109539
00:10.6,-0.013643008,6.40109539
00:10.6,-0.01255579,6.40109539
00:10.6,-0.006706808,6.40109539
00:10.6,-0.011811252,6.40109539
00:10.6,-0.000644193,6.40109539
00:10.6,0.010529341,6.40109539
00:10.6,0.01162489,6.40109539
00:10.6,0.015240448,6.40109539
00:10.6,0.015368819,6.40109539
00:10.6,0.004164593,6.40109539
00:10.6,0.004811285,6.40109539
00:10.6,-0.005372157,6.40109539
00:10.6,-0.016779147,6.40109539
00:10.6,-0.032214992,6.40109539
00:10.6,-0.043862298,6.186961174
00:10.6,-0.033679359,6.186961174
00:10.6,-0.023986768,6.186961174
00:10.6,-0.015055454,6.186961174
00:10.6,-0.016024439,6.40109539
00:10.6,-0.00026723,6.40109539
00:10.6,0.00654417,6.40109539
00:10.6,0.016264262,6.40109539
00:10.6,0.013376156,6.186961174
00:10.6,0.011906485,6.186961174
00:10.6,0.020299746,6.186961174
00:10.6,0.024822513,6.186961174
00:10.6,0.030764729,6.186961174
00:10.6,0.045594085,6.186961174
00:10.6,0.0415469,6.186961174
00:10.6,0.025716996,6.186961174
00:10.6,0.021544503,5.972826958
00:10.6,0.019980295,5.972826958
00:10.6,0.015267626,5.972826958
00:10.6,0.008687961,5.972826958
00:10.6,-0.007676749,5.972826958
00:10.6,-0.019689163,5.972826958
00:10.6,-0.02340271,5.972826958
00:10.6,-0.026017211,5.972826958
00:10.6,-0.023024706,5.972826958
00:10.6,-0.025600052,5.972826958
00:10.6,-0.022128027,5.972826958
00:10.6,-0.015019444,5.972826958
00:10.6,-0.015087697,6.186961174
00:10.6,-0.014867353,6.186961174
00:10.6,-0.023227217,6.186961174
00:10.6,-0.022333499,6.186961174
00:10.6,-0.024465416,5.972826958
00:10.6,-0.023385953,5.972826958
00:10.6,-0.020034347,5.972826958
00:10.6,-0.019680062,5.972826958
00:10.6,-0.007374486,5.972826958
00:10.6,0.006911729,5.972826958
00:10.6,0.012254208,5.972826958
00:10.6,0.016111247,5.972826958
00:10.6,0.023103083,6.186961174
00:10.6,0.022246074,6.186961174
00:10.6,0.016463298,6.186961174
00:10.6,0.012506149,6.186961174
00:10.6,0.023314394,5.972826958
00:10.6,0.024016069,5.972826958
00:10.6,0.018176092,5.972826958
00:10.6,0.008609462,5.972826958
00:10.6,-0.006990846,5.972826958
00:10.6,-0.029290002,5.972826958
00:10.6,-0.039899528,5.972826958
00:10.6,-0.037398845,5.972826958
00:10.6,-0.035494551,5.972826958
00:10.6,-0.02460682,5.972826958
00:10.6,-0.004271725,5.972826958
00:10.6,0.015755573,5.972826958
00:10.6,0.02927454,6.186961174
00:10.6,0.032876208,6.186961174
00:10.6,0.038695592,6.186961174
00:10.6,0.035947084,6.186961174
00:10.6,0.041162219,6.186961174
00:10.6,0.041262753,6.186961174
00:10.6,0.028676454,6.186961174
00:10.6,0.01345424,6.186961174
00:10.6,0.006619432,6.186961174
00:10.6,0.000823889,6.186961174
00:10.6,-0.003966753,6.186961174
00:10.6,-0.007797592,6.186961174
00:10.6,-0.019666759,5.972826958
00:10.6,-0.008413211,5.972826958
00:10.6,-0.006385691,5.972826958
00:10.6,-0.001236008,5.972826958
00:10.6,0.009761426,6.186961174
00:10.6,0.014186951,6.186961174
00:10.7,0.013913753,6.186961174
00:10.7,-0.002920015,6.186961174
00:10.7,-0.006096814,6.186961174
00:10.7,-0.000690943,6.186961174
00:10.7,-0.012987478,6.186961174
00:10.7,-0.025992233,6.186961174
00:10.7,-0.029074281,6.186961174
00:10.7,-0.029970301,6.186961174
00:10.7,-0.02461483,6.186961174
00:10.7,-0.029009894,6.186961174
00:10.7,-0.020675616,5.972826958
00:10.7,-0.013931694,5.972826958
00:10.7,-0.01298072,5.972826958
00:10.7,-0.010930411,5.972826958
00:10.7,-0.003685903,5.972826958
00:10.7,-0.002711274,5.972826958
00:10.7,-0.001044736,5.972826958
00:10.7,-0.007930765,5.972826958
00:10.7,-0.014743566,5.972826958
00:10.7,-0.00270833,5.972826958
00:10.7,0.015454621,5.972826958
00:10.7,0.017773069,5.972826958
00:10.7,0.014549288,6.186961174
00:10.7,0.012592901,6.186961174
00:10.7,0.011490135,6.186961174
00:10.7,0.01091508,6.186961174
00:10.7,0.001676241,6.40109539
00:10.7,0.001404218,6.40109539
00:10.7,0.015596555,6.40109539
00:10.7,0.023770753,6.40109539
00:10.7,0.018299533,6.186961174
00:10.7,0.018146807,6.186961174
00:10.7,0.016517384,6.186961174
00:10.7,0.0138693,6.186961174
00:10.7,0.010592862,5.972826958
00:10.7,0.020426681,5.972826958
00:10.7,0.01020705,5.972826958
00:10.7,-0.002641073,5.972826958
00:10.7,-0.016020302,6.186961174
00:10.7,-0.015002575,6.186961174
00:10.7,-0.009636554,6.186961174
00:10.7,-0.01544518,6.186961174
00:10.7,-0.013995874,6.186961174
00:10.7,-0.017040178,6.186961174
00:10.7,-0.017884079,6.186961174
00:10.7,-0.017078744,6.186961174
00:10.7,-0.006158599,6.186961174
00:10.7,-0.007814582,6.186961174
00:10.7,-0.003455502,6.186961174
00:10.7,-0.000202258,6.186961174
00:10.7,0.002125541,6.186961174
00:10.7,0.003688438,6.186961174
00:10.7,0.004628801,6.186961174
00:10.7,0.005072273,6.186961174
00:10.7,0.000658003,6.186961174
00:10.7,-0.001846478,6.186961174
00:10.7,-0.011858394,6.186961174
00:10.7,-0.016435437,6.186961174
00:10.7,-0.017026369,6.186961174
00:10.7,-0.014845722,6.186961174
00:10.7,-0.015365656,6.186961174
00:10.7,-0.008251846,6.186961174
00:10.7,0.003101292,6.186961174
00:10.7,0.007153811,6.186961174
00:10.7,0.015334644,6.186961174
00:10.7,0.025192281,6.186961174
00:10.7,0.030458504,6.186961174
00:10.7,0.036558993,6.186961174
00:10.7,0.028733458,6.186961174
00:10.7,0.021635545,6.186961174
00:10.7,0.010803277,6.40109539
00:10.7,0.002914537,6.40109539
00:10.7,0.006353651,6.40109539
00:10.7,-0.001644567,6.40109539
00:10.7,-0.011502578,6.186961174
00:10.7,-0.012598857,6.186961174
00:10.7,-0.012614418,6.186961174
00:10.7,-0.011851105,6.186961174
00:10.7,-0.010560427,6.186961174
00:10.7,-0.013419848,6.186961174
00:10.7,-0.013923932,6.186961174
00:10.7,-0.003819023,6.186961174
00:10.7,0.016393794,6.40109539
00:10.7,0.027350336,6.40109539
00:10.7,0.017883925,6.40109539
00:10.7,0.00992299,6.40109539
00:10.7,0.016813673,6.40109539
00:10.7,0.013981072,6.40109539
00:10.7,0.000721612,6.40109539
00:10.7,-0.013355757,6.40109539
00:10.7,-0.031060213,6.186961174
00:10.7,-0.035642546,6.186961174
00:10.7,-0.031362843,6.186961174
00:10.7,-0.03057584,6.186961174
00:10.7,-0.031551361,6.61522913
00:10.7,-0.0285613,6.61522913
00:10.7,-0.022941966,6.61522913
00:10.7,-0.011321107,6.61522913
00:10.7,0.0121599,6.40109539
00:10.7,0.040768258,6.40109539
00:10.7,0.056117378,6.40109539
00:10.8,0.056850601,6.40109539
00:10.8,0.052315656,6.40109539
00:10.8,0.044223074,6.40109539
00:10.8,0.029522059,6.40109539
00:10.8,0.011567536,6.40109539
00:10.8,-0.002613528,6.40109539
00:10.8,-0.013353486,6.40109539
00:10.8,-0.021010557,6.40109539
00:10.8,-0.025958698,6.40109539
00:10.8,-0.024106929,6.61522913
00:10.8,-0.026975118,6.61522913
00:10.8,-0.032171026,6.61522913
00:10.8,-0.028986398,6.61522913
00:10.8,-0.029524839,6.40109539
00:10.8,-0.018453388,6.40109539
00:10.8,-0.027805911,6.40109539
00:10.8,-0.034936823,6.40109539
00:10.8,-0.021620665,6.61522913
00:10.8,0.00341812,6.61522913
00:10.8,0.015602249,6.61522913
00:10.8,0.023253458,6.61522913
00:10.8,0.027263513,6.40109539
00:10.8,0.023951193,6.40109539
00:10.8,0.011738811,6.40109539
00:10.8,0.017425507,6.40109539
00:10.8,0.024393631,6.61522913
00:10.8,0.026741026,6.61522913
00:10.8,0.025689524,6.61522913
00:10.8,0.026746267,6.61522913
00:10.8,0.019632747,6.61522913
00:10.8,0.012284838,6.61522913
00:10.8,-0.003762759,6.61522913
00:10.8,-0.014811328,6.61522913
00:10.8,-0.017256826,6.61522913
00:10.8,-0.023028648,6.61522913
00:10.8,-0.025604304,6.61522913
00:10.8,-0.016756352,6.61522913
00:10.8,-0.010458392,6.61522913
00:10.8,-0.010614116,6.61522913
00:10.8,-0.01454919,6.61522913
00:10.8,-0.015758757,6.61522913
00:10.8,-0.010482598,6.61522913
00:10.8,-0.010472011,6.61522913
00:10.8,-0.013480833,6.61522913
00:10.8,-0.013346137,6.61522913
00:10.8,-0.011044285,6.829363346
00:10.8,-0.002911569,6.829363346
00:10.8,0.003726947,6.829363346
00:10.8,0.008914302,6.829363346
00:10.8,0.012730565,6.829363346
00:10.8,0.015285031,6.829363346
00:10.8,0.021179736,6.829363346
00:10.8,0.023888635,6.829363346
00:10.8,0.024123238,6.829363346
00:10.8,0.022510961,6.829363346
00:10.8,0.015126285,6.829363346
00:10.8,0.013578488,6.829363346
00:10.8,0.002087392,6.829363346
00:10.8,-0.005596787,6.829363346
00:10.8,-0.010255802,6.829363346
00:10.8,-0.025979225,6.829363346
00:10.8,-0.033331741,6.829363346
00:10.8,-0.021064648,6.829363346
00:10.8,-0.002075469,6.829363346
00:10.8,0.014922499,6.829363346
00:10.8,0.024554158,6.829363346
00:10.8,0.028516306,6.829363346
00:10.8,0.02827003,6.829363346
00:10.8,0.0116436,6.829363346
00:10.8,0.00863212,6.829363346
00:10.8,0.005070366,6.829363346
00:10.8,-0.012071571,6.829363346
00:10.8,-0.022483364,6.829363346
00:10.8,-0.027620863,6.829363346
00:10.8,0.10985285,6.829363346
00:10.8,0.316159487,6.829363346
00:10.8,0.197378471,6.829363346
00:10.8,0.057415124,7.043497562
00:10.8,-0.053169113,7.043497562
00:10.8,-0.104649633,7.043497562
00:10.8,-0.154908866,7.043497562
00:10.8,-0.18494454,6.829363346
00:10.8,-0.193327054,6.829363346
00:10.8,-0.189751461,6.829363346
00:10.8,-0.167643875,6.829363346
00:10.8,-0.156051934,6.829363346
00:10.8,-0.118115202,6.829363346
00:10.8,-0.069808319,6.829363346
00:10.8,-0.035768427,6.829363346
00:10.8,-0.00334216,7.043497562
00:10.8,0.021514615,7.043497562
00:10.8,0.048912387,7.043497562
00:10.8,0.053101324,7.043497562
00:10.8,0.065028295,6.829363346
00:10.8,0.093739524,6.829363346
00:10.8,0.107035868,6.829363346
00:10.8,0.122120947,6.829363346
00:10.8,0.126668975,7.043497562
00:10.8,0.118378319,7.043497562
00:10.8,0.101444714,7.043497562
00:10.9,0.074843056,7.043497562
00:10.9,0.052486308,6.829363346
00:10.9,0.038253941,6.829363346
00:10.9,0.029464789,6.829363346
00:10.9,0.019609785,6.829363346
00:10.9,0.004916281,7.043497562
00:10.9,-0.007363469,7.043497562
00:10.9,-0.021793945,7.043497562
00:10.9,-0.027351102,7.043497562
00:10.9,-0.031408306,7.043497562
00:10.9,-0.038517397,7.043497562
00:10.9,-0.037643466,7.043497562
00:10.9,-0.031675074,7.043497562
00:10.9,-0.027344733,6.829363346
00:10.9,-0.028645299,6.829363346
00:10.9,-0.028526392,6.829363346
00:10.9,-0.031724859,6.829363346
00:10.9,-0.027351966,6.829363346
00:10.9,-0.013932927,6.829363346
00:10.9,-0.013884942,6.829363346
00:10.9,-0.026278811,6.829363346
00:10.9,-0.026900547,6.829363346
00:10.9,-0.015392067,6.829363346
00:10.9,-0.015100779,6.829363346
00:10.9,-0.012445839,6.829363346
00:10.9,-0.012780535,7.043497562
00:10.9,-0.001206183,7.043497562
00:10.9,0.012283041,7.043497562
00:10.9,0.021230107,7.043497562
00:10.9,0.026432121,6.829363346
00:10.9,0.037557948,6.829363346
00:10.9,0.037448853,6.829363346
00:10.9,0.007650163,6.829363346
00:10.9,0.002503626,6.829363346
00:10.9,-0.009536983,6.829363346
00:10.9,-0.006715692,6.829363346
00:10.9,0.000543783,6.829363346
00:10.9,-0.003552877,7.043497562
00:10.9,-0.014169468,7.043497562
00:10.9,-0.014210281,7.043497562
00:10.9,-0.012047894,7.043497562
00:10.9,0.004878393,6.829363346
00:10.9,0.015876431,6.829363346
00:10.9,0.022096716,6.829363346
00:10.9,0.029036008,6.829363346
00:10.9,0.021984436,6.829363346
00:10.9,0.020100044,6.829363346
00:10.9,0.016739836,6.829363346
00:10.9,0.01247662,6.829363346
00:10.9,0.02566663,6.829363346
00:10.9,0.016588842,6.829363346
00:10.9,0.007782765,6.829363346
00:10.9,-0.000322735,6.829363346
00:10.9,-0.011895095,6.829363346
00:10.9,-0.015597252,6.829363346
00:10.9,-0.023028728,6.829363346
00:10.9,-0.031879567,6.829363346
00:10.9,-0.027055042,6.829363346
00:10.9,-0.027416606,6.829363346
00:10.9,-0.026102444,6.829363346
00:10.9,-0.014591987,6.829363346
00:10.9,-0.011077958,6.829363346
00:10.9,-0.008106191,6.829363346
00:10.9,-0.005578387,6.829363346
00:10.9,0.001049195,6.829363346
00:10.9,0.009629092,6.829363346
00:10.9,0.009615082,6.829363346
00:10.9,0.013207426,6.829363346
00:10.9,0.018532822,6.829363346
00:10.9,0.015264694,7.043497562
00:10.9,-0.011052729,7.043497562
00:10.9,-0.022136867,7.043497562
00:10.9,-0.018161038,7.043497562
00:10.9,-0.014016478,6.829363346
00:10.9,-0.014377853,6.829363346
00:10.9,-0.017208401,6.829363346
00:10.9,-0.016520545,6.829363346
00:10.9,-0.004492925,6.829363346
00:10.9,0.004607451,6.829363346
00:10.9,0.015622446,6.829363346
00:10.9,0.017768245,6.829363346
00:10.9,0.023088764,7.043497562
00:10.9,0.029621651,7.043497562
00:10.9,0.031476781,7.043497562
00:10.9,0.029889973,7.043497562
00:10.9,0.034854423,6.829363346
00:10.9,0.02496413,6.829363346
00:10.9,0.00645708,6.829363346
00:10.9,-0.011390302,6.829363346
00:10.9,-0.03614638,7.043497562
00:10.9,-0.049109332,7.043497562
00:10.9,-0.039695136,7.043497562
00:10.9,-0.030339343,7.043497562
00:10.9,-0.021410845,7.043497562
00:10.9,-0.008718736,7.043497562
00:10.9,0.009807158,7.043497562
00:10.9,0.01678085,7.043497562
00:10.9,0.020393247,7.043497562
00:10.9,0.034819625,7.043497562
00:11.0,0.027293991,7.043497562
00:11.0,0.011130441,7.043497562
00:11.0,0.008834873,7.043497562
00:11.0,0.010579808,7.043497562
00:11.0,0.009972923,7.043497562
00:11.0,-0.001152524,7.043497562
00:11.0,-0.02223241,7.043497562
00:11.0,-0.029389769,7.043497562
00:11.0,-0.027048444,7.043497562
00:11.0,-0.023228262,7.043497562
00:11.0,-0.031924892,6.829363346
00:11.0,-0.033600502,6.829363346
00:11.0,-0.007954068,6.829363346
00:11.0,0.009948051,6.829363346
00:11.0,0.021501534,7.043497562
00:11.0,0.045837957,7.043497562
00:11.0,0.043962304,7.043497562
00:11.0,0.039088685,7.043497562
00:11.0,0.023325058,7.043497562
00:11.0,0.019826327,7.043497562
00:11.0,0.014837258,7.043497562
00:11.0,0.000141416,7.043497562
00:11.0,-0.014813183,7.043497562
00:11.0,-0.024028989,7.043497562
00:11.0,-0.024212828,7.043497562
00:11.0,-0.018602008,7.043497562
00:11.0,-0.018683745,7.043497562
00:11.0,-0.017532269,7.043497562
00:11.0,-0.024439143,7.043497562
00:11.0,-0.021892501,7.043497562
00:11.0,-0.013465441,6.829363346
00:11.0,0.006985089,6.829363346
00:11.0,0.006103256,6.829363346
00:11.0,0.010137101,6.829363346
00:11.0,0.021199903,7.043497562
00:11.0,0.026380844,7.043497562
00:11.0,0.027170019,7.043497562
00:11.0,0.024830615,7.043497562
00:11.0,0.02488832,7.043497562
00:11.0,0.012593872,7.043497562
00:11.0,-0.006401083,7.043497562
00:11.0,-0.014387435,7.043497562
00:11.0,-0.028241931,7.043497562
00:11.0,-0.044127855,7.043497562
00:11.0,-0.045861643,7.043497562
00:11.0,-0.02922456,7.043497562
00:11.0,-0.015813906,6.829363346
00:11.0,0.008141671,6.829363346
00:11.0,0.031913273,6.829363346
00:11.0,0.044159766,6.829363346
0:00:11,0.02089728,6.829363346
00:11.0,-0.004371526,6.829363346
00:11.0,-0.006214858,6.829363346
00:11.0,0.002014229,6.829363346
00:11.0,0.015630957,7.043497562
00:11.0,0.017692929,7.043497562
00:11.0,-0.005631034,7.043497562
00:11.0,-0.00657086,7.043497562
00:11.0,0.010769094,7.043497562
00:11.0,-0.011627956,7.043497562
00:11.0,-0.020400975,7.043497562
00:11.0,-0.019818578,7.043497562
00:11.0,-0.022248795,7.043497562
00:11.0,-0.025979409,7.043497562
00:11.0,-0.016362643,7.043497562
00:11.0,-0.003633615,7.043497562
00:11.0,0.009993666,7.043497562
00:11.0,0.009490123,7.043497562
00:11.0,0.00928901,7.043497562
00:11.0,0.009226694,7.043497562
00:11.0,0.022595568,7.043497562
00:11.0,0.02035456,7.043497562
00:11.0,0.004054052,7.043497562
00:11.0,-0.010491141,7.043497562
00:11.0,-0.00464299,7.043497562
00:11.0,-0.000203701,7.043497562
00:11.0,0.007468505,7.043497562
00:11.0,0.011872333,7.043497562
00:11.0,0.009261029,7.043497562
00:11.0,0.02035035,7.043497562
00:11.0,0.025109917,7.043497562
00:11.0,0.016258564,7.043497562
00:11.0,0.013013756,7.257631779
00:11.0,-0.004658887,7.257631779
00:11.0,-0.007237655,7.257631779
00:11.0,-0.013769068,7.257631779
00:11.0,-0.022019699,7.043497562
00:11.0,-0.030345455,7.043497562
00:11.0,-0.028656993,7.043497562
00:11.0,-0.034033295,7.043497562
00:11.0,-0.020402323,7.043497562
00:11.0,-0.009459158,7.043497562
00:11.0,0.003543136,7.043497562
00:11.0,-0.001205479,7.043497562
00:11.0,-0.016274691,7.043497562
00:11.0,-0.004703756,7.043497562
00:11.0,0.004378853,7.043497562
00:11.0,0.020116027,7.043497562
00:11.0,0.029392315,7.257631779
00:11.0,0.033568952,7.257631779
00:11.1,0.042785723,7.257631779
00:11.1,0.040269211,7.257631779
00:11.1,0.030227441,7.257631779
00:11.1,0.002584224,7.257631779
00:11.1,-0.002185212,7.257631779
00:11.1,-0.010521976,7.257631779
00:11.1,-0.024721708,7.257631779
00:11.1,-0.027573958,7.257631779
00:11.1,-0.036342613,7.257631779
00:11.1,-0.029595964,7.257631779
00:11.1,-0.013570197,7.043497562
00:11.1,-0.00203172,7.043497562
00:11.1,-0.003131904,7.043497562
00:11.1,-0.007292949,7.043497562
00:11.1,-0.00386345,7.257631779
00:11.1,0.004002379,7.257631779
00:11.1,0.02729255,7.257631779
00:11.1,0.039721146,7.257631779
00:11.1,0.039420187,7.257631779
00:11.1,0.030817045,7.257631779
00:11.1,0.021903645,7.257631779
00:11.1,0.008737111,7.257631779
00:11.1,-0.019493738,7.257631779
00:11.1,-0.018487521,7.257631779
00:11.1,-0.017444042,7.257631779
00:11.1,-0.025248015,7.257631779
00:11.1,-0.032998729,7.257631779
00:11.1,-0.039605618,7.257631779
00:11.1,-0.026496409,7.257631779
00:11.1,-0.011053326,7.257631779
00:11.1,0.000187982,7.257631779
00:11.1,0.007937983,7.257631779
00:11.1,0.008362867,7.257631779
00:11.1,0.008701794,7.257631779
00:11.1,0.017840162,7.257631779
00:11.1,0.035814308,7.257631779
00:11.1,0.030297523,7.257631779
00:11.1,0.010509268,7.257631779
00:11.1,-0.002996354,7.257631779
00:11.1,0.001946649,7.257631779
00:11.1,0.008704701,7.257631779
00:11.1,-0.00654727,7.257631779
00:11.1,-0.007014517,7.257631779
00:11.1,0.001639174,7.257631779
00:11.1,-0.007322946,7.257631779
00:11.1,-0.01723849,7.257631779
00:11.1,-0.017705567,7.257631779
00:11.1,-0.007661286,7.257631779
00:11.1,-0.009867718,7.257631779
00:11.1,-0.005796958,7.257631779
00:11.1,0.006316208,7.257631779
00:11.1,0.008788703,7.257631779
00:11.1,0.009525605,7.257631779
00:11.1,0.009017666,7.257631779
00:11.1,0.007672734,7.257631779
00:11.1,0.005823823,7.257631779
00:11.1,-0.005205108,7.257631779
00:11.1,-0.007393059,7.257631779
00:11.1,-0.012843714,7.257631779
00:11.1,-0.001747872,7.257631779
00:11.1,0.000608411,7.257631779
00:11.1,-0.00705319,7.257631779
00:11.1,-0.011103872,7.257631779
00:11.1,0.000989973,7.257631779
00:11.1,-0.000479463,7.257631779
00:11.1,0.003344086,7.257631779
00:11.1,0.014507894,7.257631779
00:11.1,0.020038541,7.257631779
00:11.1,0.016896615,7.257631779
00:11.1,0.00849225,7.257631779
00:11.1,0.001945667,7.257631779
00:11.1,-0.00742144,7.257631779
00:11.1,-0.004203073,7.257631779
00:11.1,-0.002504927,7.257631779
00:11.1,-0.019765066,7.471765995
00:11.1,-0.024463851,7.471765995
00:11.1,-0.007332279,7.471765995
00:11.1,-0.000633247,7.471765995
00:11.1,-0.005337413,7.257631779
00:11.1,0.005868584,7.257631779
00:11.1,0.097277202,7.257631779
00:11.1,0.201377615,7.257631779
00:11.1,0.104391068,7.257631779
00:11.1,-0.010090433,7.257631779
00:11.1,-0.062714227,7.257631779
00:11.1,-0.103690371,7.257631779
00:11.1,-0.132784858,7.043497562
00:11.1,-0.136993721,7.043497562
00:11.1,-0.123813652,7.043497562
00:11.1,-0.103884526,7.043497562
00:11.1,-0.084454082,7.257631779
00:11.1,-0.056654278,7.257631779
00:11.1,-0.029527647,7.257631779
00:11.1,8.92E-05,7.257631779
00:11.1,0.024585059,7.043497562
00:11.1,0.043901324,7.043497562
00:11.1,0.067114048,7.043497562
00:11.1,0.06775663,7.043497562
00:11.1,0.067370243,7.043497562
00:11.1,0.0701937,7.043497562
00:11.2,0.069481194,7.043497562
00:11.2,0.074781507,7.043497562
00:11.2,0.077834129,7.257631779
00:11.2,0.064736858,7.257631779
00:11.2,0.041954536,7.257631779
00:11.2,0.036900491,7.257631779
00:11.2,0.028994247,7.043497562
00:11.2,0.01046768,7.043497562
00:11.2,-0.013308513,7.043497562
00:11.2,-0.033799764,7.043497562
00:11.2,-0.032378562,7.043497562
00:11.2,-0.035375331,7.043497562
00:11.2,-0.027101934,7.043497562
00:11.2,-0.025887659,7.043497562
00:11.2,-0.024400884,7.257631779
00:11.2,-0.018184306,7.257631779
00:11.2,-0.013940764,7.257631779
00:11.2,0.002256611,7.257631779
00:11.2,-0.007072408,7.043497562
00:11.2,-0.008761498,7.043497562
00:11.2,-0.010036801,7.043497562
00:11.2,-0.019791614,7.043497562
00:11.2,-0.020201635,7.257631779
00:11.2,-0.023545425,7.257631779
00:11.2,-0.028050173,7.257631779
00:11.2,-0.023502553,7.257631779
00:11.2,-0.013448977,7.043497562
00:11.2,-0.005130688,7.043497562
00:11.2,0.006026337,7.043497562
00:11.2,0.009000317,7.043497562
00:11.2,0.015626999,7.257631779
00:11.2,0.014823109,7.257631779
00:11.2,0.02283348,7.257631779
00:11.2,0.026311688,7.257631779
00:11.2,0.026383681,7.043497562
00:11.2,0.032954656,7.043497562
00:11.2,0.024550876,7.043497562
00:11.2,0.007361034,7.043497562
00:11.2,-0.018313279,7.043497562
00:11.2,-0.024360232,7.043497562
00:11.2,-0.022086859,7.043497562
00:11.2,-0.023614677,7.043497562
00:11.2,-0.013607948,6.829363346
00:11.2,-0.006199273,6.829363346
00:11.2,-0.009874631,6.829363346
00:11.2,-0.01535911,6.829363346
00:11.2,-0.003330545,7.043497562
00:11.2,0.013944382,7.043497562
00:11.2,0.019332705,7.043497562
00:11.2,0.016756281,7.043497562
00:11.2,0.018276306,7.043497562
00:11.2,0.008499378,7.043497562
00:11.2,0.00150392,7.043497562
00:11.2,0.005725912,7.043497562
00:11.2,0.011845195,7.043497562
00:11.2,0.009441557,7.043497562
00:11.2,-0.007067435,7.043497562
00:11.2,-0.021732934,7.043497562
00:11.2,-0.024772195,7.043497562
00:11.2,-0.024596123,7.043497562
00:11.2,-0.017661532,7.043497562
00:11.2,-0.011419537,7.043497562
00:11.2,-0.005955162,6.829363346
00:11.2,-0.001315139,6.829363346
00:11.2,0.011429289,6.829363346
00:11.2,0.023420962,6.829363346
00:11.2,0.024671353,6.829363346
00:11.2,0.014467969,6.829363346
00:11.2,0.015865879,6.829363346
00:11.2,0.019520229,6.829363346
00:11.2,0.02840073,6.829363346
00:11.2,0.02135851,6.829363346
00:11.2,0.004850692,6.829363346
00:11.2,-0.007189973,6.829363346
00:11.2,-0.019906187,6.829363346
00:11.2,-0.027252998,6.829363346
00:11.2,-0.021425117,6.829363346
00:11.2,-0.021237351,6.829363346
00:11.2,-0.019772226,6.829363346
00:11.2,-0.017390041,6.829363346
00:11.2,-0.000992417,6.829363346
00:11.2,0.000193933,6.829363346
00:11.2,0.005430926,6.829363346
00:11.2,0.008161797,6.829363346
00:11.2,9.22E-05,6.829363346
00:11.2,0.004048237,6.829363346
00:11.2,0.001544442,6.61522913
00:11.2,0.00425506,6.61522913
00:11.2,0.009862804,6.61522913
00:11.2,0.003200508,6.61522913
00:11.2,-0.005934316,6.40109539
00:11.2,0.011137921,6.40109539
00:11.2,0.006772057,6.40109539
00:11.2,-0.005925694,6.40109539
00:11.2,-0.009101929,6.61522913
00:11.2,-0.028421894,6.61522913
00:11.2,-0.033133265,6.61522913
00:11.2,-0.036963902,6.61522913
00:11.2,-0.016990427,6.61522913
00:11.2,0.016071504,6.61522913
00:11.3,0.045134123,6.61522913
00:11.3,0.037348393,6.61522913
00:11.3,0.011767069,6.61522913
00:11.3,0.013218268,6.61522913
00:11.3,0.017453551,6.61522913
00:11.3,0.004878106,6.61522913
00:11.3,-0.007993847,6.40109539
00:11.3,-0.015351718,6.40109539
00:11.3,-0.005086893,6.40109539
00:11.3,-0.002797643,6.40109539
00:11.3,-0.010016613,6.40109539
00:11.3,-0.004376274,6.40109539
00:11.3,-0.000258267,6.40109539
00:11.3,-0.010831134,6.40109539
00:11.3,-0.006913669,6.40109539
00:11.3,-0.003319039,6.40109539
00:11.3,0.008778902,6.40109539
00:11.3,0.01149374,6.40109539
00:11.3,0.008106678,6.40109539
00:11.3,-0.003271983,6.40109539
00:11.3,-0.005052126,6.40109539
00:11.3,-0.00520443,6.40109539
00:11.3,0.000209116,6.61522913
00:11.3,-0.009326883,6.61522913
00:11.3,0.004304573,6.61522913
00:11.3,0.004012439,6.61522913
00:11.3,-0.004784282,6.186961174
00:11.3,-0.004490183,6.186961174
00:11.3,-0.003054658,6.186961174
00:11.3,0.016907154,6.186961174
00:11.3,0.019378813,6.40109539
00:11.3,0.024115004,6.40109539
00:11.3,0.020535428,6.40109539
00:11.3,0.016358523,6.40109539
00:11.3,0.011915904,6.186961174
00:11.3,0.011949657,6.186961174
00:11.3,0.005531393,6.186961174
